name,site,site_id,lang,status,possible_xmltv_ids,source_file
Bayern 1,sky.com,DE#1040,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Bayern 2,sky.com,DE#1401,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
BAYERN 3,sky.com,DE#1402,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
BR Heimat,sky.com,DE#1408,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
BR Schlager,sky.com,DE#1406,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
BR-KLASSIK,sky.com,DE#403,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
BR24,sky.com,DE#1404,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
BR24live,sky.com,DE#1405,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Bremen Eins,sky.com,DE#1426,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Bremen NEXT,sky.com,DE#1407,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Bremen Vier,sky.com,DE#1428,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Bremen Zwei,sky.com,DE#1427,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Crime Time HD,sky.com,DE#2015,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Die Maus,sky.com,DE#1458,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Dlf,sky.com,DE#8013,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Dlf Kultur,sky.com,DE#8012,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Dlf Nova,sky.com,DE#8017,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
DRadio DokDeb,sky.com,DE#8015,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Dyn Sport Mix,sky.com,DE#103,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
egoFM,sky.com,DE#172,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
ffn,sky.com,DE#1409,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Franken Plus HD,sky.com,DE#5809,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Fritz,sky.com,DE#1489,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Genius Trend,sky.com,DE#897,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
HD Test 2,sky.com,DE#9502,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
HD Test1,sky.com,DE#9501,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Hoehenrausch HD,sky.com,DE#2016,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Hoehenrausch SD,sky.com,DE#2019,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
hr INFO,sky.com,DE#1470,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
hr1,sky.com,DE#1465,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
hr2,sky.com,DE#1466,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
hr3,sky.com,DE#1467,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
hr4,sky.com,DE#1468,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Immer etwas Neues TV,sky.com,DE#514,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
JAM FM,sky.com,DE#177,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Just Cooking,sky.com,DE#2001,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Just Cooking HD,sky.com,DE#2011,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Just Fishing,sky.com,DE#2022,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Just Fishing HD,sky.com,DE#2018,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
LT1-OOE,sky.com,DE#3104,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
MDR AKTUELL,sky.com,DE#1480,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
MDR JUMP,sky.com,DE#1478,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
MDR KLASSIK,sky.com,DE#1410,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
MDR KULTUR,sky.com,DE#1477,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
MDR S-ANHALT MD,sky.com,DE#1475,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
MDR SACHSEN DD,sky.com,DE#1474,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
MDR SPUTNIK,sky.com,DE#1479,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
MDR THÜR Mitte-W,sky.com,DE#1476,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
N-JOY,sky.com,DE#1415,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
NDR 1 Nieders. HAN,sky.com,DE#1419,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
NDR 1 Radio MV SN,sky.com,DE#1418,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
NDR 1 Welle Nord KI,sky.com,DE#1417,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
NDR 2 NDS,sky.com,DE#1412,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
"NDR 90,3",sky.com,DE#1416,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
NDR Blue,sky.com,DE#1411,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
NDR Info NDS,sky.com,DE#1414,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
NDR Info Spezial,sky.com,DE#1420,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
NDR Kultur,sky.com,DE#1413,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
NDR Schlager,sky.com,DE#1421,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
OLDIE ANTENNE,sky.com,DE#1403,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
One TERRA HD,sky.com,DE#2014,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Placeholder 1,sky.com,DE#9504,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Placeholder 2,sky.com,DE#9505,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Prime Sportsbar,sky.com,DE#3029,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Prime Sportsbar,sky.com,DE#341,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Pro7Sat.1 UHD,sky.com,DE#6205,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
PULS,sky.com,DE#1047,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
QVC UHD,sky.com,DE#4230,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Radio Horeb,sky.com,DE#1422,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Radio Paloma,sky.com,DE#1423,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
radio3,sky.com,DE#1485,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
radioeins,sky.com,DE#1488,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
rbb 88.8,sky.com,DE#1487,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
rbb24 Inforadio,sky.com,DE#1484,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Regio TV,sky.com,DE#2047,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
RTL RADIO,sky.com,DE#1425,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
RTL Sport 1,sky.com,DE#115,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
RTL UHD,sky.com,DE#2410,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Schlager Radio,sky.com,DE#1436,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Sky Cinema 1,sky.com,DE#11,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Sky Cinema 4,sky.com,DE#135,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Sky Cinema Action HD +24,sky.com,DE#407,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Sky Cinema Blockbuster HD,sky.com,DE#330,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Sky Cinema Blockbuster HD +24,sky.com,DE#332,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Sky Cinema Classics HD +24,sky.com,DE#409,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Sky Cinema Feelgood HD,sky.com,DE#331,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Sky Cinema Feelgood HD +24,sky.com,DE#333,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Sky Sport Bundesliga 11,sky.com,DE#151,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Sky Sport Bundesliga 12,sky.com,DE#152,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Sky Sport Swiss 01,sky.com,DE#195,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Sky Sport Swiss 02,sky.com,DE#196,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Spirit TV Germany,sky.com,DE#5004,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Sportdigital EDGE,sky.com,DE#4303,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
SR 1 Europawelle,sky.com,DE#1432,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
SR 3 Saarlandwelle,sky.com,DE#1434,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
SR kultur,sky.com,DE#1433,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
STEST1,sky.com,DE#800,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
STEST2,sky.com,DE#801,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
sunshine live,sky.com,DE#169,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
SWR Aktuell,sky.com,DE#1447,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
SWR Kultur,sky.com,DE#1442,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
SWR1 BW,sky.com,DE#1440,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
SWR1 RP,sky.com,DE#1441,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
SWR2 5.1,sky.com,DE#1437,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
SWR3,sky.com,DE#1443,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
SWR4 BW,sky.com,DE#1444,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
SWR4 RP,sky.com,DE#1445,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
TOGGO Radio,sky.com,DE#1438,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
UHD Test1,sky.com,DE#9503,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
UHD1 by ASTRA / HD+,sky.com,DE#2,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
WDR 2,sky.com,DE#1452,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
WDR 3,sky.com,DE#1453,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
WDR 4,sky.com,DE#1454,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
WDR 5,sky.com,DE#1455,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
WDR Event,sky.com,DE#1459,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
YOU FM,sky.com,DE#1469,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
MySports EDGE,teleboy.ch,633,de,UNMATCHED,,sites/teleboy.ch/teleboy.ch.channels.xml
MySports Uno,teleboy.ch,632,de,UNMATCHED,,sites/teleboy.ch/teleboy.ch.channels.xml
Rocket Beans TV,teleboy.ch,491,de,UNMATCHED,,sites/teleboy.ch/teleboy.ch.channels.xml
Top Filme,teleboy.ch,613,de,UNMATCHED,,sites/teleboy.ch/teleboy.ch.channels.xml
wedo movies,teleboy.ch,593,de,UNMATCHED,,sites/teleboy.ch/teleboy.ch.channels.xml
3D Demo,tv.blue.ch,5,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Amazon Prime Video,tv.blue.ch,1758,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
ARD Plus (Logo VOD),tv.blue.ch,1827,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
ARD Plus Kids (Logo VOD),tv.blue.ch,1828,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
AXN Deutschland,tv.blue.ch,1066,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Best of ESC,tv.blue.ch,2145,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Event D 1,tv.blue.ch,2026,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Music D 2,tv.blue.ch,1995,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Music D 3,tv.blue.ch,1996,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 1 Live,tv.blue.ch,663,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 1 Live D,tv.blue.ch,1000,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 10 Live,tv.blue.ch,486,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 11 Live,tv.blue.ch,487,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 12 Live,tv.blue.ch,488,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 13 Live,tv.blue.ch,489,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 14 Live,tv.blue.ch,490,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 15 Live,tv.blue.ch,491,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 16 Live,tv.blue.ch,492,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 17 Live,tv.blue.ch,493,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 18 Live,tv.blue.ch,495,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 19 Live,tv.blue.ch,496,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 2 Live,tv.blue.ch,511,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 2 Live D,tv.blue.ch,1249,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 20 Live,tv.blue.ch,497,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 21 Live,tv.blue.ch,498,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 22 Live,tv.blue.ch,499,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 23 Live,tv.blue.ch,500,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 24 Live,tv.blue.ch,501,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 25 Live,tv.blue.ch,502,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 26 Live,tv.blue.ch,503,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 27 Live,tv.blue.ch,504,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 28 Live,tv.blue.ch,924,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 29 Live,tv.blue.ch,926,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 3 Live,tv.blue.ch,512,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 3 Live D,tv.blue.ch,1250,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 30 Live,tv.blue.ch,928,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 31 Live,tv.blue.ch,1415,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 32 Live,tv.blue.ch,1427,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 33 Live,tv.blue.ch,1428,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 34 Live,tv.blue.ch,1429,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 35 Live,tv.blue.ch,1430,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 36 Live,tv.blue.ch,1431,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 37 Live,tv.blue.ch,1432,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 38 Live,tv.blue.ch,1433,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 39 Live,tv.blue.ch,1442,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 4 Live,tv.blue.ch,513,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 4 Live D,tv.blue.ch,1440,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 5 Live,tv.blue.ch,514,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 6 Live,tv.blue.ch,515,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 7 Live,tv.blue.ch,516,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 8 Live,tv.blue.ch,484,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport 9 Live,tv.blue.ch,485,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 1,tv.blue.ch,1002,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 1,tv.blue.ch,661,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 10,tv.blue.ch,481,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 11,tv.blue.ch,423,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 12,tv.blue.ch,425,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 13,tv.blue.ch,427,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 14,tv.blue.ch,429,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 15,tv.blue.ch,431,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 16,tv.blue.ch,433,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 17,tv.blue.ch,435,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 18,tv.blue.ch,437,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 19,tv.blue.ch,439,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 2,tv.blue.ch,1245,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 2,tv.blue.ch,422,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 20,tv.blue.ch,441,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 21,tv.blue.ch,445,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 22,tv.blue.ch,447,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 23,tv.blue.ch,449,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 24,tv.blue.ch,451,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 25,tv.blue.ch,453,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 26,tv.blue.ch,455,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 27,tv.blue.ch,457,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 28,tv.blue.ch,990,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 29,tv.blue.ch,992,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 3,tv.blue.ch,1246,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 3,tv.blue.ch,443,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 30,tv.blue.ch,994,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 31,tv.blue.ch,1416,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 32,tv.blue.ch,1419,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 33,tv.blue.ch,1420,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 34,tv.blue.ch,1421,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 35,tv.blue.ch,1422,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 36,tv.blue.ch,1423,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 37,tv.blue.ch,1424,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 38,tv.blue.ch,1425,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 39,tv.blue.ch,1426,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 4,tv.blue.ch,1417,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 4,tv.blue.ch,465,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 5,tv.blue.ch,471,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 6,tv.blue.ch,473,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 7,tv.blue.ch,475,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 8,tv.blue.ch,477,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Event 9,tv.blue.ch,479,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Sport Extra,tv.blue.ch,1240,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
blue Vision TV,tv.blue.ch,917,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Body in Balance,tv.blue.ch,50,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
BärnSPORT,tv.blue.ch,1872,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Canal B D,tv.blue.ch,2179,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
CCONE,tv.blue.ch,100,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
CHTV,tv.blue.ch,95,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Collection,tv.blue.ch,108,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Craction TV,tv.blue.ch,1804,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Deluxe Rock,tv.blue.ch,2045,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Disney Cinemagic,tv.blue.ch,1067,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Disney Cinemagic,tv.blue.ch,99,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Disney Junior D,tv.blue.ch,131,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Disney XD D,tv.blue.ch,133,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
E! Entertainment Deutschland,tv.blue.ch,143,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Eins Plus,tv.blue.ch,148,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Energy TV,tv.blue.ch,149,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Enjoy St. Moritz TV,tv.blue.ch,1444,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
EU Parliament,tv.blue.ch,1992,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
EU Parliament+,tv.blue.ch,1993,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Explore (Logo VOD),tv.blue.ch,2016,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Höhenrausch,tv.blue.ch,2135,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Info Channel,tv.blue.ch,2150,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Info TV Davos Klosters,tv.blue.ch,116,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Inhouse Channel,tv.blue.ch,1727,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
joiz,tv.blue.ch,222,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Just Cooking,tv.blue.ch,2041,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Just.fishing,tv.blue.ch,2098,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Lionsgate+ (Logo VOD),tv.blue.ch,1726,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
Maintime,tv.blue.ch,1780,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
MGM,tv.blue.ch,259,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
MTV Brand New,tv.blue.ch,267,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
MySports 10 D Event,tv.blue.ch,1945,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
MySports 2 D Event,tv.blue.ch,1734,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
MySports 3 D Event,tv.blue.ch,1735,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
MySports 4 D Event,tv.blue.ch,1736,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
MySports 5 D Event,tv.blue.ch,1737,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
MySports 6 D Event,tv.blue.ch,1738,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
MySports 7 D Event,tv.blue.ch,1739,de,UNMATCHED,,sites/tv.blue.ch/tv.blue.ch.channels.xml
